Unit Name,Gas Meters,Date,Gas Volume,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/7/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/7/20,15,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/7/20,2937,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/7/20,2794,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/7/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/7/20,3356,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/7/20,1019,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/7/20,3035,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/7/20,1983,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/7/20,1754,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/7/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/8/20,4590,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/8/20,13876,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/8/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/8/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/8/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/8/20,3139,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/8/20,979,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/8/20,2743,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/8/20,2446,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/8/20,1496,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/8/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/9/20,7206,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/9/20,14628,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/9/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/9/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/9/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/9/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/9/20,2447,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/9/20,5976,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/9/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/9/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/9/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/9/20,3098,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/9/20,1003,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/9/20,2627,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/9/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/9/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/9/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/9/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/9/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/9/20,2320,,,,,,,
FWU #901,FWU #901 GL METER,4/9/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/9/20,1452,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/9/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/10/20,7172,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/10/20,15413,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/10/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/10/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/10/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/10/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/10/20,2528,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/10/20,5976,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/10/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/10/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/10/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/10/20,3134,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/10/20,1022,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/10/20,2475,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/10/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/10/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/10/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/10/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/10/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/10/20,2389,,,,,,,
FWU #901,FWU #901 GL METER,4/10/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/10/20,1520,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/10/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/11/20,7039,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/11/20,15389,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/11/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/11/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/11/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/11/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/11/20,2610,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/11/20,5908,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/11/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/11/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/11/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/11/20,3157,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/11/20,1057,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/11/20,2755,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/11/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/11/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/11/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/11/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/11/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/11/20,2390,,,,,,,
FWU #901,FWU #901 GL METER,4/11/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/11/20,1541,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/11/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/12/20,7028,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/12/20,14210,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/12/20,757,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/12/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/12/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/12/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/12/20,2068,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/12/20,5445,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/12/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/12/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/12/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/12/20,3055,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/12/20,887,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/12/20,2481,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/12/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/12/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/12/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/12/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/12/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/12/20,2222,,,,,,,
FWU #901,FWU #901 GL METER,4/12/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/12/20,1317,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/12/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/13/20,7209,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/13/20,13045,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/13/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/13/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/13/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/13/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/13/20,1779,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/13/20,4565,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/13/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/13/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/13/20,1000,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/13/20,2995,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/13/20,1035,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/13/20,1884,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/13/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/13/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/13/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/13/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/13/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/13/20,2216,,,,,,,
FWU #901,FWU #901 GL METER,4/13/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/13/20,1373,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/13/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/14/20,7209,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/14/20,13248,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/14/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/14/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/14/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/14/20,1299,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/14/20,2450,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/14/20,3125,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/14/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/14/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/14/20,800,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/14/20,3123,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/14/20,1075,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/14/20,1589,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/14/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/14/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/14/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/14/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/14/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/14/20,2468,,,,,,,
FWU #901,FWU #901 GL METER,4/14/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/14/20,1603,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/14/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/15/20,7118,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/15/20,14098,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/15/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/15/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/15/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/15/20,1595,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/15/20,2814,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/15/20,3100,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/15/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/15/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/15/20,500,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/15/20,3225,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/15/20,990,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/15/20,3000,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/15/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/15/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/15/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/15/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/15/20,2543,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/15/20,1737,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/15/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/16/20,7028,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/16/20,13898,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/16/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/16/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/16/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/16/20,1607,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/16/20,3123,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/16/20,3110,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/16/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/16/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/16/20,840,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/16/20,3231,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/16/20,1051,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/16/20,3081,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/16/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/16/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/16/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/16/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/16/20,2427,,,,,,,
FWU #901,FWU #901 GL METER,4/16/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/16/20,1731,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/16/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/17/20,7206,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/17/20,13234,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/17/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/17/20,1596,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/17/20,3155,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/17/20,3051,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/17/20,247,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/17/20,3195,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/17/20,1076,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/17/20,2904,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/17/20,2369,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/17/20,1687,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/17/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/18/20,6874,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/18/20,13527,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/18/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/18/20,1696,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/18/20,2460,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/18/20,3113,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/18/20,200,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/18/20,3219,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/18/20,1057,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/18/20,3084,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/18/20,2481,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/18/20,1760,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/18/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/19/20,7157,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/19/20,13204,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/19/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/19/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/19/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/19/20,1733,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/19/20,2058,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/19/20,3113,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/19/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/19/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/19/20,150,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/19/20,1210,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/19/20,1109,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/19/20,3014,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/19/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/19/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/19/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/19/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/19/20,2378,,,,,,,
FWU #901,FWU #901 GL METER,4/19/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/19/20,1801,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/19/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/20/20,2668,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/20/20,10863,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/20/20,792,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/20/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/20/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/20/20,1740,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/20/20,2055,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/20/20,3110,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/20/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/20/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/20/20,160,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/20/20,1212,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/20/20,1110,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/20/20,3015,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/20/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/20/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/20/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/20/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/20/20,2375,,,,,,,
FWU #901,FWU #901 GL METER,4/20/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/20/20,1800,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/20/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/21/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/21/20,6535,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/21/20,585,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/21/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/21/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/21/20,1112,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/21/20,1762,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/21/20,1833,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/21/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/21/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/21/20,130,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/21/20,1220,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/21/20,823,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/21/20,2182,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/21/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/21/20,0,,,,,,,
FWU #702,FWU #702 GL METER,4/21/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/21/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/21/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/21/20,1789,,,,,,,
FWU #901,FWU #901 GL METER,4/21/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/21/20,0,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/21/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/22/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/22/20,6404,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/22/20,565,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,4/22/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,4/22/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/22/20,449,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/22/20,1224,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/22/20,1751,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,4/22/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,4/22/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/22/20,120,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/22/20,2200,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/22/20,809,,,,,,,
FWU #502 (INJ),FWU #502 CO2,4/22/20,0,,,,,,,
FWU #602,FWU #602 GL METER,4/22/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,4/22/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,4/22/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/22/20,683,,,,,,,
FWU #901,FWU #901 GL METER,4/22/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/22/20,100,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/22/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/23/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/23/20,1623,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/23/20,2667,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/23/20,111,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/23/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/23/20,406,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/23/20,80,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/23/20,1454,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/23/20,953,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/23/20,252,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/23/20,199,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/23/20,62,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/23/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/24/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/24/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/24/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/24/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/24/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/24/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/24/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/24/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/24/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/24/20,0,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/24/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/25/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/25/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/25/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/25/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/25/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/25/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/25/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/25/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,4/25/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,4/25/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,4/25/20,0,,,,,,,
FWU #908 (INJ),FWU #908 CO2,4/25/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,4/26/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,4/26/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,4/26/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,4/26/20,0,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,4/26/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,4/26/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,4/26/20,0,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,4/26/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,4/26/20,0,,,,,,,
